Volume,VIX_Close,Historical_Volatility,Alpha,Beta,date,Positive,Negative,Neutral,Financial_Sector_Close
30089100,17.329999923706055,22.933646223955243,-0.0014033994880535,0.9799826318208844,2021-12-30,18,5,2,39.119998931884766
28497800,17.219999313354492,22.7054066669155,-0.0009770378325474,0.9844944616369102,2021-12-31,15,3,3,39.04999923706055
49884400,16.600000381469727,22.94485519816096,-0.0003232284454895,0.989341842287506,2022-01-03,33,0,6,39.52999877929688
74210200,16.90999984741211,23.85844057548841,0.0002124593787585,0.9976775197535828,2022-01-04,36,4,6,40.56999969482422
76288400,19.729999542236328,23.84518396914176,-0.0010493903626921,0.9557816231628424,2022-01-05,27,4,4,40.09999847412109
57725200,19.61000061035156,23.79547015450504,-0.0003907090158539,0.9544556248882252,2022-01-06,25,4,7,40.68999862670898
62185500,18.76000022888184,23.995543458215533,-0.0019639295024888,0.8517985649249201,2022-01-07,38,2,4,41.16999816894531
73620000,19.39999961853028,21.67500685439023,-0.0007383023641543,0.8926696716388044,2022-01-10,38,7,4,41.02999877929688
60706300,18.40999984741211,21.76019505301017,-0.0020001057184193,0.8291341507067435,2022-01-11,32,1,8,41.38999938964844
51560600,17.6200008392334,20.276991788828624,-0.0024473718442229,0.810583830765311,2022-01-12,45,5,5,41.41999816894531
51659600,20.309999465942383,19.9419772671426,-0.0053211972834951,0.7080696147802881,2022-01-13,45,1,9,41.2599983215332
81135500,19.190000534057617,18.720134776935872,-0.0063250025667378,0.6674583624684944,2022-01-14,49,4,5,40.83000183105469
82526700,22.790000915527344,19.31648770445605,-0.0056244730904562,0.7191741654978491,2022-01-18,47,6,5,39.91999816894531
85975100,23.850000381469727,19.622245572982266,-0.0054496246230467,0.7426690887348095,2022-01-19,40,1,4,39.25
80314000,25.59000015258789,19.04194672117366,-0.0048043014768636,0.7546144525537462,2022-01-20,43,6,5,39.0
117914300,28.850000381469727,19.91202499293451,-0.0038824232367429,0.800843668772681,2022-01-21,47,4,10,38.20000076293945
169153300,29.89999961853028,19.9322091478996,-0.0027914627820062,0.831557434009422,2022-01-24,46,6,7,38.310001373291016
97364900,31.15999984741211,19.973109895904848,-0.0036599041229732,0.7779906201728565,2022-01-25,47,1,9,38.470001220703125
106682000,31.959999084472656,19.73878602894256,-0.0034337201774573,0.7964216813090755,2022-01-26,47,8,6,38.56999969482422
91498900,30.489999771118164,19.834394847160667,-0.0005864049709689,0.8914813578511023,2022-01-27,56,9,7,38.220001220703125
79753600,27.65999984741211,20.19369474008286,-0.002854322060845,0.8442517345235668,2022-01-28,61,15,14,38.720001220703125
58740900,24.82999992370605,20.01956806550716,-0.0048099284248104,0.7603174093893296,2022-01-31,43,4,8,39.060001373291016
64601500,21.959999084472656,19.27030462081416,-0.0047451584736602,0.7363948057715562,2022-02-01,47,3,8,39.59999847412109
46649400,22.09000015258789,18.308962343418685,-0.0059805974729819,0.6984202551153122,2022-02-02,44,4,11,39.869998931884766
50677000,24.350000381469727,17.80300692959536,-0.00607522018197,0.6839911325969512,2022-02-03,51,13,22,39.43000030517578
77792400,23.21999931335449,18.37107434997009,-0.0050165925031894,0.707411834681775,2022-02-04,48,8,6,40.09999847412109
52710400,22.86000061035156,18.3416040756388,-0.0046465658634584,0.7145175459724993,2022-02-07,43,7,2,40.220001220703125
56921200,21.440000534057617,18.52366068842516,-0.003982256275769,0.7305709566130142,2022-02-08,51,3,7,40.77999877929688
67505300,19.959999084472656,18.57938747496633,-0.0047325894081824,0.7048297041239635,2022-02-09,52,4,7,41.040000915527344
67260800,23.90999984741211,18.804036588575872,-0.0047638577564985,0.6989959915260385,2022-02-10,48,2,4,40.68000030517578
77962800,27.36000061035156,19.309073332777515,-0.0044210871279406,0.7123897101676835,2022-02-11,41,6,3,40.11000061035156
71521600,28.32999992370605,19.614698804761925,-0.0052115333303051,0.7041522313306996,2022-02-14,31,2,6,39.65999984741211
55439600,25.700000762939453,19.6859670692622,-0.0062633771328692,0.6962779389695115,2022-02-15,27,4,8,40.20000076293945
41168800,24.290000915527344,18.15479523015734,-0.0062828571547144,0.697851829695547,2022-02-16,42,3,7,40.22999954223633
59107800,28.11000061035156,19.27865437143142,-0.0060091194302216,0.7398449294307091,2022-02-17,45,10,2,39.22999954223633
47816500,27.75,18.72446211875732,-0.0063348809085432,0.7402192336935908,2022-02-18,34,11,18,39.220001220703125
60719700,28.809999465942383,18.34433039939661,-0.0062490921965873,0.7374261189223583,2022-02-22,37,4,5,39.02000045776367
64169800,31.020000457763672,18.904443120428606,-0.0062102961063673,0.7458031046518447,2022-02-23,39,3,1,38.34000015258789
143075700,30.31999969482422,18.81435300354988,-0.0092660158594866,0.6645647923744263,2022-02-24,42,5,5,37.880001068115234
99127100,27.59000015258789,21.31605185799221,-0.0063364000819447,0.7577065078854579,2022-02-25,23,4,7,39.09999847412109
107370200,30.14999961853028,21.643177560629866,-0.0062288521448066,0.7641149134080121,2022-02-28,33,5,4,38.52000045776367
129873100,33.31999969482422,23.844869437633324,-0.005808059875352,0.8009957219203697,2022-03-01,21,15,4,37.09999847412109
88182500,30.739999771118164,24.51801853647427,-0.0044039648056005,0.8283688759085406,2022-03-02,34,11,7,38.060001373291016
71952600,30.479999542236328,24.0906968156591,-0.0043522826514997,0.8324526581410415,2022-03-03,25,7,10,37.93999862670898
105904100,31.979999542236328,24.594997665555447,-0.0045859779887345,0.8332144156925009,2022-03-04,26,12,7,37.22999954223633
116046200,36.45000076293945,26.128553083205,-0.0036655518095992,0.8838776024788455,2022-03-07,25,15,6,35.869998931884766
114915000,35.130001068115234,26.1068570289874,-0.0034715999898137,0.9099202121677668,2022-03-08,48,21,7,35.65999984741211
88716400,32.45000076293945,28.34540056376002,-0.0017185266749728,0.9658134668283632,2022-03-09,26,6,10,36.970001220703125
71547300,30.229999542236328,28.392744366937333,-0.0017380839229032,0.9655417320582624,2022-03-10,31,7,7,36.65999984741211
76788200,30.75,28.353224519363884,-0.0004450455749911,0.9933758882487284,2022-03-11,30,7,4,36.400001525878906
70969700,31.770000457763672,28.33383278327673,0.0011036160928317,1.0119340046476302,2022-03-14,15,16,10,36.86000061035156
51828700,29.82999992370605,28.54186263283138,-0.0004525149322468,0.9730616066869126,2022-03-15,23,5,3,37.380001068115234
87007600,26.670000076293945,29.460794080808373,0.0005225961549934,0.998324367607465,2022-03-16,21,8,2,38.43000030517578
58266400,25.670000076293945,29.63442966319681,0.0012396197788817,1.0442069240369218,2022-03-17,32,5,8,38.90999984741211
82342500,23.8700008392334,29.48448548958915,-0.0001812393820054,1.0172977446111835,2022-03-18,26,8,6,39.0
46828600,23.530000686645508,29.029223997764618,-0.0003313266398274,1.021327490310202,2022-03-21,17,9,4,38.810001373291016
61053100,22.940000534057617,29.43026948136674,-0.0003141657381636,1.0229131200298918,2022-03-22,26,5,5,39.43999862670898
42142600,23.56999969482422,29.560826763382675,0.0004568700778335,1.0492297347359472,2022-03-23,32,5,5,38.709999084472656
30421500,21.670000076293945,29.602464884203016,0.0002946608291845,1.0666563198581485,2022-03-24,31,5,5,39.02000045776367
48613100,20.809999465942383,29.8012560435337,0.0010670462839832,1.0970691170216866,2022-03-25,31,4,10,39.52000045776367
44761000,19.6299991607666,29.542476633389526,0.0006258921758515,1.0837001171249596,2022-03-28,45,5,11,39.40999984741211
67968600,18.89999961853028,29.371620743327604,7.17766759054667e-05,1.0713209712797829,2022-03-29,31,4,5,39.5
47405300,19.32999992370605,29.153842701986463,2.820099813550993e-05,1.0697208558833189,2022-03-30,55,4,2,39.220001220703125
66619600,20.559999465942383,29.86943952516538,0.0001517887595805,1.080680492815665,2022-03-31,42,9,5,38.31999969482422
68422500,19.6299991607666,29.01881106020402,-2.4661478851708543e-05,1.093406525927784,2022-04-01,41,5,17,38.220001220703125
134312400,18.56999969482422,29.038276890157828,-0.0005306450579843,1.100365345540964,2022-04-04,29,2,6,38.04999923706055
56165700,21.030000686645508,29.055797854607267,-0.0005154092471099,1.093927624740858,2022-04-05,30,1,10,37.810001373291016
55835100,22.100000381469727,28.68616962248169,0.0017233478974346,1.1420641525984148,2022-04-06,34,3,9,37.54999923706055
53346900,21.549999237060547,28.4791446468652,0.0003612162650174,1.1035890714288152,2022-04-07,50,6,4,37.5099983215332
44672300,21.15999984741211,27.027369845189508,0.0008048526401897,1.0859753064444668,2022-04-08,38,4,5,37.88999938964844
54435500,24.3700008392334,26.72410806405664,-0.0007528854723613,0.9732287482061038,2022-04-11,30,4,9,37.720001220703125
67215400,24.26000022888184,24.546768606823274,-0.0018894610102483,0.9487829279228812,2022-04-12,41,9,1,37.310001373291016
57445600,21.81999969482422,23.352811655992245,-0.0027657306727823,0.9304278387885312,2022-04-13,51,6,6,37.310001373291016
68544200,22.700000762939453,23.551534788932084,-0.0028727303468956,0.910072425630358,2022-04-14,71,12,9,36.88999938964844
52748400,22.170000076293945,22.98750349126837,-0.0040350250018883,0.8374466592886861,2022-04-18,42,2,2,37.11000061035156
41519100,21.3700008392334,20.410345080217336,-0.0040051272265716,0.8386232168672467,2022-04-19,49,7,5,37.619998931884766
54635800,20.31999969482422,20.332911833549712,-0.0067772519408387,0.7325712646346537,2022-04-20,50,6,5,37.880001068115234
54998100,22.68000030517578,18.276141060955,-0.0064514527645237,0.7458571733676126,2022-04-21,58,7,3,37.27999877929688
73170900,28.209999084472656,20.18466714699157,-0.0052506135670471,0.8113136813168387,2022-04-22,37,7,8,36.16999816894531
91392800,27.020000457763672,20.08781262648097,-0.0051700787271992,0.8456845198999307,2022-04-25,43,7,2,36.22999954223633
81457500,33.52000045776367,21.016527855030027,-0.0047528370277083,0.8582976035477737,2022-04-26,50,18,9,35.31999969482422
81603000,31.600000381469727,20.51165192734552,-0.0066745236612837,0.8006603562469133,2022-04-27,50,9,6,35.290000915527344
62680000,29.989999771118164,19.04378500779004,-0.0080828261527178,0.7593407018989559,2022-04-28,80,12,19,35.7400016784668
74631700,33.400001525878906,20.74781360771834,-0.0069994793175033,0.7988928129490568,2022-04-29,56,21,16,34.5099983215332
104408800,32.34000015258789,20.70373321596501,-0.0072232145552896,0.7952819881054839,2022-05-02,50,18,9,34.52000045776367
73896300,29.25,21.26281771530024,-0.0073806171102195,0.7871719143418625,2022-05-03,68,7,8,34.970001220703125
87794900,25.420000076293945,22.72466720319517,-0.0060039052638391,0.8187047205178197,2022-05-04,45,5,8,36.040000915527344
101093900,31.200000762939453,23.58004737473689,-0.0059112282750699,0.8173480181752114,2022-05-05,54,5,6,34.9900016784668
99281900,30.190000534057617,23.354392058518822,-0.006603728197583,0.8065097388838764,2022-05-06,26,6,5,34.7400016784668
85922800,34.75,23.523635343064228,-0.0063224246581287,0.8037969271510224,2022-05-09,51,8,5,33.90999984741211
107581200,32.9900016784668,23.5378682401627,-0.0062939954927145,0.8084834843596257,2022-05-10,36,5,11,33.61000061035156
110212200,32.560001373291016,23.452178895197605,-0.0063254761242898,0.8005338340861932,2022-05-11,39,4,8,33.29999923706055
114304100,31.770000457763672,23.45472215372387,-0.006635909726491,0.7855833656591218,2022-05-12,47,12,8,33.04999923706055
64036200,28.8700008392334,23.54938446619473,-0.0067798092354902,0.7793952793271348,2022-05-13,40,9,9,33.529998779296875
55662200,27.46999931335449,23.569655518364264,-0.0061782366463912,0.7933461741023978,2022-05-16,31,5,3,33.25
62859300,26.100000381469727,25.23068102225506,-0.0049150796566177,0.8291227154695022,2022-05-17,28,1,6,34.13999938964844
74279300,30.959999084472656,26.190294253432423,-0.0054069655785183,0.8068674152940172,2022-05-18,23,6,7,33.20000076293945
71525400,29.350000381469727,26.18825039245815,-0.0052093592922378,0.8105091515377859,2022-05-19,29,8,2,32.97999954223633
77984600,29.43000030517578,26.180994995273,-0.005794795164713,0.8073103962059393,2022-05-20,32,7,9,32.91999816894531
78189300,28.479999542236328,27.940917659610708,-0.0040335836476313,0.8588955999985971,2022-05-23,21,1,6,33.9900016784668
77871200,29.450000762939453,27.94319682091348,-0.0036539356801264,0.8566848257360178,2022-05-24,27,7,3,33.91999816894531
72192600,28.3700008392334,28.044161693198017,-0.0029443819772762,0.8700429079982589,2022-05-25,20,7,4,34.189998626708984
50803200,27.5,29.014897789689385,-0.0024334029463602,0.8804176426407254,2022-05-26,26,8,11,34.97999954223633
43862500,25.71999931335449,29.380901304573108,-0.003167331788946,0.8672605088252784,2022-05-27,28,5,6,35.56999969482422
64778900,26.190000534057617,29.30498603513666,-0.0030775179957066,0.8669997429520246,2022-05-31,14,3,5,35.470001220703125
48642400,25.690000534057617,29.240421083823385,-0.0035854931486237,0.8698506157881026,2022-06-01,17,2,4,34.900001525878906
45334700,24.71999931335449,29.49416751060325,-0.0037318732129642,0.8634176468259427,2022-06-02,13,4,5,35.380001068115234
36699400,24.790000915527344,29.438762654382256,-0.0038875403593262,0.8502392548681648,2022-06-03,25,6,10,34.869998931884766
32829600,25.06999969482422,28.241788287299208,-0.0037170812947161,0.8522770002109982,2022-06-06,46,4,10,34.970001220703125
32031400,24.020000457763672,28.347388386745664,-0.003776410138137,0.848899181851494,2022-06-07,43,11,13,35.2400016784668
38251800,23.959999084472656,27.85290857073592,-0.0037482762990073,0.8578472279999819,2022-06-08,28,3,4,34.619998931884766
49715100,26.09000015258789,28.764624675088307,-0.0027796781482637,0.8887191771150637,2022-06-09,31,8,6,33.75
74190900,27.75,30.188725873620854,-0.0025031594127072,0.9093747550146328,2022-06-10,40,14,12,32.529998779296875
104065100,34.02000045776367,29.78146172529124,-0.0025510958780555,0.895199940292244,2022-06-13,22,4,7,31.559999465942383
75592200,32.689998626708984,29.80799651958889,-0.0032168150744692,0.8886959096605072,2022-06-14,33,7,3,31.290000915527344
87858800,29.6200008392334,29.72612695410567,-0.0039226281840704,0.8714700236322918,2022-06-15,34,3,6,31.63999938964844
100838500,32.95000076293945,28.642286087287737,-0.003951709488617,0.8691547644343938,2022-06-16,14,2,5,30.84000015258789
116937700,31.1299991607666,27.77438118766616,-0.0038206136462289,0.8698505703210503,2022-06-17,44,8,9,30.93000030517578
58065800,30.190000534057617,28.60105729148905,-0.0036928869746762,0.8813839419142585,2022-06-21,25,5,3,31.3799991607666
48035800,28.950000762939453,27.90166189852286,-0.0032283620177973,0.8858933140738694,2022-06-22,19,0,3,31.309999465942383
69348900,29.049999237060547,27.839271331203868,-0.0039371570299673,0.8820521476136257,2022-06-23,20,6,4,31.190000534057617
65489300,27.229999542236328,29.896099904728203,-0.0026283037496794,0.9118530402071628,2022-06-24,30,3,11,32.34000015258789
47244800,26.950000762939453,29.83913068254596,-0.0019752056523103,0.9282752693714188,2022-06-27,27,3,6,32.22999954223633
42459900,28.36000061035156,29.604652040437447,-0.0019547650048817,0.91158020047515,2022-06-28,28,6,8,31.90999984741211
64507500,28.15999984741211,29.55981495119264,-0.0029215602146355,0.8930508698134838,2022-06-29,37,7,6,31.729999542236328
75294300,28.709999084472656,28.42351686134656,-0.0021999258972524,0.9331556327442116,2022-06-30,33,9,10,31.450000762939453
77308400,26.700000762939453,27.742537311341863,-0.0018981253666522,0.9381937149705816,2022-07-01,41,10,11,31.8799991607666
51536800,27.540000915527344,27.70320775574505,-0.0020252691417303,0.937240937045072,2022-07-05,27,5,8,31.770000457763672
48001700,26.729999542236328,27.70560370903356,-0.0037579370694152,0.898574871973133,2022-07-06,35,4,11,31.690000534057617
33120100,26.07999992370605,26.315641489259058,-0.003652153523675,0.9084359095273185,2022-07-07,57,2,7,32.150001525878906
29062200,24.63999938964844,26.315813365907232,-0.0037012864199746,0.9075926178249262,2022-07-08,17,3,12,32.08000183105469
30564300,26.170000076293945,26.217760750022208,-0.0043627315922455,0.886344284375061,2022-07-11,30,9,10,31.81999969482422
38211000,27.290000915527344,25.13538188025315,-0.0038430280664042,0.8963505379614205,2022-07-12,32,5,6,31.6200008392334
51441600,26.81999969482422,24.45914795883909,-0.0040320370020832,0.899063771648919,2022-07-13,46,1,5,31.34000015258789
57782300,26.39999961853028,24.85230850295748,-0.0043952814684249,0.894796525299116,2022-07-14,39,6,4,30.739999771118164
59650200,24.229999542236328,26.89678989549613,-0.0021904498820479,0.9503141926666,2022-07-15,25,6,7,31.780000686645508
38671600,25.299999237060547,26.43216855207677,-0.0020929387987565,0.9500322173790696,2022-07-18,51,7,5,31.65999984741211
40568000,24.5,27.886897859409537,-0.0015412188790557,0.9657838388551486,2022-07-19,63,18,5,32.61000061035156
38507700,23.8799991607666,27.900289441936955,-0.0015634318560249,0.9656463077503076,2022-07-20,52,7,7,32.72999954223633
40561800,23.11000061035156,27.863558377051834,-0.0017073965427295,0.9547041479193672,2022-07-21,50,6,8,32.939998626708984
25741200,23.030000686645508,27.491853711563863,-0.0017664884162833,0.9448667028265946,2022-07-22,43,8,8,32.75
24699300,23.36000061035156,26.634370329846725,-0.0021473656850466,0.9097599016409156,2022-07-25,53,11,18,32.959999084472656
26357800,24.690000534057617,24.69175752615982,-0.0013303260984346,0.9576425300216472,2022-07-26,40,10,6,32.5
44817200,23.239999771118164,23.3053520878282,-0.0024276862578432,0.9160069652822452,2022-07-27,43,11,10,33.0
40974600,22.32999992370605,23.15123311983708,-0.0025274603807464,0.91411939363426,2022-07-28,76,13,12,33.2400016784668
38724000,21.32999992370605,23.264176358975085,-0.0018053730993388,0.9540501556250842,2022-07-29,66,5,21,33.709999084472656
35131300,22.84000015258789,21.96681170999672,-0.00186761969338,0.9616137600029088,2022-08-01,46,6,3,33.43000030517578
36806900,23.93000030517578,22.33805004072864,-0.0014437605822533,0.9824168153674666,2022-08-02,46,2,7,33.060001373291016
27314900,21.950000762939453,22.05790318001108,-0.0013751031946058,0.9844594553096412,2022-08-03,62,4,6,33.560001373291016
24505800,21.440000534057617,22.078492562254898,-0.0006080595953666,1.002599243668023,2022-08-04,54,2,9,33.45000076293945
34366100,21.14999961853028,22.046799494748203,-0.0019038896941556,0.9425184175353092,2022-08-05,42,6,8,33.689998626708984
24369100,21.290000915527344,19.61349409521472,-0.0018885176957708,0.9414295527031632,2022-08-08,29,4,6,33.66999816894531
26425400,21.770000457763672,19.588436393822786,-0.0008904802892029,0.9858845854475452,2022-08-09,50,8,9,33.84000015258789
45366000,19.739999771118164,20.145186769776203,-0.0005666428091337,0.9906303524667698,2022-08-10,35,2,5,34.599998474121094
46985200,20.200000762939453,20.150698033410897,-0.0004568944428959,0.9753032243654336,2022-08-11,34,1,5,35.0099983215332
36370300,19.530000686645508,20.116453325685587,-0.000839139046674,0.9646810926273748,2022-08-12,31,5,12,35.560001373291016
25366000,19.950000762939453,19.948929868250072,-0.0008779621156764,0.9614208079570616,2022-08-15,42,2,11,35.54999923706055
41300800,19.690000534057617,19.860015460409887,-0.000561184634404,0.9577070661196324,2022-08-16,42,6,10,35.810001373291016
33158000,19.89999961853028,19.94498293212988,-0.0005668413570081,0.9547405058373066,2022-08-17,18,8,6,35.630001068115234
15966200,19.559999465942383,19.707223672054177,-0.0005932109855593,0.9529929110048831,2022-08-18,24,8,8,35.66999816894531
33587400,20.600000381469727,20.80735963477619,2.4777602926114983e-05,0.9978301693008396,2022-08-19,33,3,5,34.959999084472656
36810100,23.799999237060547,21.83470291273229,0.0001828691122378,1.0105183108919884,2022-08-22,19,4,3,34.189998626708984
23244000,24.11000061035156,21.76768856931496,0.0001490086947411,1.0050804221202687,2022-08-23,21,7,4,34.04999923706055
20682200,22.81999969482422,21.510809093181567,0.0002527660580597,0.9808108611700844,2022-08-24,28,1,11,34.22999954223633
26402600,21.780000686645508,20.72543152866153,-0.0014485154980905,0.9248086038014376,2022-08-25,12,3,4,34.7599983215332
38230600,25.559999465942383,21.14489895405208,-0.0015053847855138,0.926415717082963,2022-08-26,26,4,6,33.720001220703125
34872100,26.209999084472656,21.246583221620945,-0.0022196518318803,0.904548282061162,2022-08-29,22,8,5,33.47999954223633
41870700,26.209999084472656,19.64094284534585,-0.002217447500645,0.8959456491325609,2022-08-30,17,3,2,33.29999923706055
39768200,25.8700008392334,19.761696066231888,-0.0019560399795687,0.9036321461020316,2022-08-31,13,2,4,33.04999923706055
40604600,25.559999465942383,19.69570468411268,-0.0019243437736222,0.9081388469569808,2022-09-01,15,6,9,33.150001525878906
43208800,25.46999931335449,19.76019684995122,-0.0021683062785087,0.9030299548161882,2022-09-02,40,3,15,32.88999938964844
45877100,26.90999984741211,19.683067924507306,-0.0022685100719505,0.8924666913917467,2022-09-06,25,6,4,32.810001373291016
35023000,24.63999938964844,20.032589539653696,-0.0001809039669757,0.9591284343170472,2022-09-07,53,1,18,33.459999084472656
50760900,23.61000061035156,20.17948272579552,0.0012412047985209,0.9935774949389172,2022-09-08,38,3,21,34.04999923706055
41327100,22.790000915527344,20.23480004358824,0.0004238899786871,0.9698313619211324,2022-09-09,34,8,10,34.36000061035156
41969600,23.8700008392334,19.976884641737527,0.0002208076284795,0.957002988480171,2022-09-12,26,1,6,34.63999938964844
60771600,27.270000457763672,22.81041643417724,-0.0001420318201806,0.931698905338666,2022-09-13,24,4,10,33.349998474121094
39233200,26.15999984741211,22.588860758326955,-0.000474089601238,0.9279389080771931,2022-09-14,23,4,6,33.25
47653000,26.270000457763672,22.17241663509497,-0.00042786856703,0.9088590149299312,2022-09-15,24,4,8,33.36000061035156
53893300,26.299999237060547,22.304163517949192,-0.0007302545935978,0.911820516009516,2022-09-16,21,7,6,33.060001373291016
36491400,25.76000022888184,22.4570200826168,-0.0004245586987058,0.9173114154045656,2022-09-19,15,2,2,33.2599983215332
42193600,27.15999984741211,22.8519960168084,-0.0005662234175144,0.9289653923113456,2022-09-20,25,4,7,32.77000045776367
49644600,27.989999771118164,23.51525988018308,-0.0005900589762682,0.9372005209089465,2022-09-21,10,2,6,32.09000015258789
52299500,27.350000381469727,22.79960649509452,-0.0012755548011242,0.9390629386012714,2022-09-22,26,4,5,31.549999237060547
56801000,29.920000076293945,22.66524642764657,-0.0011479012960807,0.9422831818691826,2022-09-23,25,5,8,31.049999237060547
49969700,32.2599983215332,22.153330213884235,-0.0008005537530229,0.9559110505736474,2022-09-26,33,8,2,30.559999465942383
60630400,32.599998474121094,22.11158725657868,-0.0013497696582667,0.9467314927549167,2022-09-27,18,2,1,30.43000030517578
46088700,30.18000030517578,22.97078092196668,-0.0012133935858855,0.9521557389012476,2022-09-28,36,9,9,31.030000686645508
41860000,31.84000015258789,23.088953978297027,-0.0014766847747649,0.9338791882264216,2022-09-29,24,13,7,30.63999938964844
37984300,31.6200008392334,23.050264442920653,-0.0015620110045965,0.9167225502489104,2022-09-30,34,9,12,30.36000061035156
47086100,30.100000381469727,24.368306266862124,-0.0012331206136575,0.921292359849273,2022-10-03,29,4,4,31.18000030517578
53441800,29.06999969482422,26.340728869593782,0.0001335005656065,0.9565845513837576,2022-10-04,34,4,13,32.34000015258789
41766800,28.549999237060547,26.39124906035633,-0.0002034226270362,0.9547748006815449,2022-10-05,30,2,7,32.09000015258789
34717900,30.520000457763672,26.537748937357247,-0.0003676568612732,0.9565724604587384,2022-10-06,50,5,9,31.63999938964844
36380700,31.36000061035156,26.693040774463395,-0.0003801857177911,0.9552029408565162,2022-10-07,32,8,5,30.88999938964844
31011700,32.45000076293945,25.47699374016524,-0.0003102026454403,0.95359014872251,2022-10-10,29,8,7,30.75
50431900,33.630001068115234,25.610110357347075,-0.0004951198943626,0.9611174643186968,2022-10-11,29,4,5,30.36000061035156
48265700,33.56999969482422,25.601584444775703,-0.0004740984826358,0.9608241609635018,2022-10-12,39,1,8,30.290000915527344
83086100,31.940000534057617,28.47480532793261,0.0016445728315272,1.0172699710077948,2022-10-13,51,4,5,31.540000915527344
60886900,32.02000045776367,28.79270802724453,0.0014182117134511,1.0040747168901778,2022-10-14,33,1,10,31.01000022888184
47222200,31.3700008392334,29.76259025481799,0.0010840722839952,0.995690924492378,2022-10-17,29,3,4,31.790000915527344
48150700,30.5,30.156098716956727,0.0013125506926171,1.0001273859404414,2022-10-18,58,5,6,32.29999923706055
35205700,30.76000022888184,29.895902489312004,0.0004567748917339,0.995080424026112,2022-10-19,40,4,3,31.770000457763672
43124400,29.979999542236328,29.62444032579356,0.0009298549757912,1.0141301046486022,2022-10-20,36,5,2,31.26000022888184
54487300,29.690000534057617,30.876850574032368,0.0017657860610179,1.033730082576109,2022-10-21,37,7,8,32.189998626708984
40117200,29.850000381469727,31.059165680823337,0.0024961729899124,1.0700179801725465,2022-10-24,42,3,8,32.619998931884766
33950300,28.459999084472656,29.333051658151195,0.0022930567540092,1.0605574234826185,2022-10-25,46,10,10,33.0099983215332
38012100,27.280000686645508,29.32959612699013,0.002418605193068,1.0722633053099042,2022-10-26,46,10,8,33.09000015258789
41232200,27.38999938964844,29.409810524969743,0.0026696731554017,1.0605415993535754,2022-10-27,74,8,11,33.36000061035156
36421300,25.75,30.100404644524403,0.0022551968090345,1.0512672406801669,2022-10-28,60,13,18,34.189998626708984
40083800,25.8799991607666,30.022075572349344,0.0022636900681896,1.0452529951884229,2022-10-31,43,12,10,33.97999954223633
38946100,25.809999465942383,29.660340776304302,0.0023006534406809,1.0329144981333267,2022-11-01,41,7,4,34.06999969482422
58039800,25.86000061035156,29.214467738001687,0.0019422031524572,0.9890739010595954,2022-11-02,59,9,5,33.63999938964844
40828100,25.299999237060547,28.903795141608896,0.0019204172541889,0.9893550013692388,2022-11-03,60,6,6,33.29999923706055
41825600,24.549999237060547,28.772239566613063,0.0021193736286542,0.9826800730466388,2022-11-04,33,6,10,33.90999984741211
30060300,24.350000381469727,28.27280363395784,0.0021218939913466,0.978751319412317,2022-11-07,49,22,10,34.25
34839600,25.540000915527344,28.173802658707668,0.0022071875560224,0.9824566814576692,2022-11-08,39,6,7,34.45000076293945
42126200,26.09000015258789,28.426510950341736,0.0023497474703741,0.9950391348188894,2022-11-09,39,7,3,33.869998931884766
67677700,23.530000686645508,31.02367248540377,0.0013678434173829,0.9662949904912024,2022-11-10,42,8,10,35.58000183105469
46076100,22.520000457763672,30.74125809614069,0.0012424743937631,0.9649549010857804,2022-11-11,25,4,2,35.869998931884766
38002700,23.729999542236328,30.59159223358113,0.0005890082897615,0.9566332967745472,2022-11-14,36,4,10,35.36000061035156
57802100,24.540000915527344,29.015800206461428,0.0003818214171955,0.9480712563550968,2022-11-15,30,2,9,35.439998626708984
32852400,24.11000061035156,28.932717088901978,0.0004229205344361,0.9388710978967476,2022-11-16,21,2,5,35.27000045776367
35706900,23.93000030517578,28.588684033098005,0.0003667236203366,0.9442279556816194,2022-11-17,12,1,4,35.08000183105469
39455400,23.1200008392334,27.402919340174307,0.0004377626150035,0.9455422184440798,2022-11-18,29,9,5,35.369998931884766
24630900,22.36000061035156,27.27261196165029,0.0005912233833965,0.9314509317875108,2022-11-21,16,3,5,35.47999954223633
29582300,21.290000915527344,26.79613916542481,0.0003371076046717,0.9247312690164652,2022-11-22,25,3,4,35.84000015258789
27916900,20.350000381469727,26.697007654781096,-0.0012469451878272,0.8813317175168137,2022-11-23,27,19,9,35.9900016784668
11266500,20.5,24.5900291840216,-0.0011016518351493,0.8890307329689157,2022-11-25,30,11,6,36.11000061035156
34196600,22.209999084472656,24.618458732896304,-0.0009780259373575,0.9023210711829756,2022-11-28,19,23,12,35.4900016784668
31489600,21.88999938964844,23.85864683002824,-0.0011215067951678,0.8935964455350052,2022-11-29,32,29,5,35.70000076293945
58607000,20.57999992370605,23.90553943147967,-0.0023885732771783,0.8350190176020852,2022-11-30,32,21,10,36.310001373291016
58157600,19.84000015258789,23.302236801633487,-0.0025155635643552,0.822016505250706,2022-12-01,19,19,9,36.09999847412109
40483300,19.059999465942383,22.65628588844968,-0.0034526384818226,0.8014894665662265,2022-12-02,26,11,11,35.93000030517578
53402000,20.75,22.99125871619292,-0.0032893062709048,0.8297282225405257,2022-12-05,17,12,8,35.040000915527344
